2 - complete comparative genomics; 1 - certain comparative genomics; 0 - no comparative genomics	host	ncbi taxonomy id	refseq id	gcf id	img genome id	strain/species reference	reference category	ecotype	specific ecosystem	cultured	diseases	ecosystem	ecosystem category	ecosystem subtype	ecosystem type	gram staining	oxygen requirement	metabolism	motility	sample body site	sample body subsite	genome size   * assembled	gene count   * assembled	gc count   * assembled	gc   * assembled	cds count   * assembled	cds %   * assembled	genome link	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species	habitat	pubseedid	annotation version id	cell shape	id	summary_rank
2.0	Human	1114970.0		GCF_000237065.1	2511231156.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Plants	Unclassified	Rhizoplane	Gram-	Aerobe	0.0	Motile	0.0	0.0	6845832.0	5952.0	4161170.0	61.0	5862.0	98.49	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/065/GCF_000237065.1_ASM23706v1	s__Aquipseudomonas_kilonensis.json	1114970.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas kilonensis		Pseudomonas fluorescens F113 (1114970.3)	1114970.3		s__Aquipseudomonas_kilonensis	species
1.0	Human	746360.0	NZ_CM001025	GCF_000166515.1	649989991.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	Host-associated	Plants	Unclassified	Unclassified	Gram-	Aerobe	0.0	Motile	0.0	0.0	6265667.0	5916.0	3794849.0	61.0	5861.0	99.07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/166/515/GCF_000166515.1_WH6_v1	s__Aquipseudomonas_lactucae.json	746360.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas lactucae		Pseudomonas fluorescens WH6 (746360.3)	746360.3		s__Aquipseudomonas_lactucae	species
0.0	Human	522492.0	GCF_000826105.1	GCF_000826105.1		PMID:30745586	Literature research									Gram-												ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/826/105/GCF_000826105.1_Pseudomonas_massiliensis_CB1	s__Aquipseudomonas_massiliensis.json	522492.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas massiliensis					s__Aquipseudomonas_massiliensis	species
0.0	Human	1215108.0		GCF_000813265.1	2627854063.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram-	Aerobe	0.0	0	0.0	0.0	5124692.0	4823.0	3219894.0	63.0	4717.0	97.8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/813/265/GCF_000813265.1_ASM81326v1	s__Aquipseudomonas_mendocina.json	1215108.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas mendocina				0.0	s__Aquipseudomonas_mendocina	species
	Human							0.0	0.0	Yes	0.0					Gram-	Aerobe	0.0		0.0	0.0								s__Aquipseudomonas_monteilii.json		d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas monteilii				0.0	s__Aquipseudomonas_monteilii	species
1.0	Human	1037911.0	NC_017911	GCF_000262325.2	2561511156.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	Host-associated	Plants	Unclassified	Unclassified	Gram-	Aerobe		0	0.0	0.0	6019547.0	5437.0	3609012.0	60.0	5334.0	98.11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/262/325/GCF_000262325.2_ASM26232v2	s__Aquipseudomonas_paracarnis.json	1037911.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas paracarnis		Pseudomonas fluorescens A506 (1037911.3)	1037911.3		s__Aquipseudomonas_paracarnis	species
1.0	Human	1134475.0		GCF_000250595.1	2548876817.0	PMID:31171880	Literature research	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram-	Aerobe	0.0	Motile	0.0	0.0	5061208.0	4733.0	2967762.0	59.0	4625.0	97.72	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/595/GCF_000250595.1_ASM25059v1	s__Aquipseudomonas_paraversuta.json	1134475.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas paraversuta	0.0	Pseudomonas fragi A22 (1134475.3)	1134475.3		s__Aquipseudomonas_paraversuta	species
2.0	Human	216595.0		GCF_000009225.2	649633086.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Plants	Unclassified	Phylloplane	Gram-	Aerobe	0.0	Motile	0.0	0.0	7147633.0	6492.0	4293390.0	60.0	6395.0	98.51	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/225/GCF_000009225.2_ASM922v1	s__Aquipseudomonas_petroselini.json	216595.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas petroselini		Pseudomonas fluorescens SBW25 (216595.4)	216595.4		s__Aquipseudomonas_petroselini	species
2.0	Human	1330531.0		GCF_000412715.1	2545824760.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Fish	Unclassified	Unclassified	Gram-	Aerobe	0.0	0	0.0	0.0	5413273.0	4952.0	3399549.0	63.0	4883.0	98.61	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/715/GCF_000412715.1_ASM41271v1	s__Aquipseudomonas_plecoglossicida.json	1330531.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas plecoglossicida	0.0	Pseudomonas putida NB2011 (1330531.3)	1330531.3	0.0	s__Aquipseudomonas_plecoglossicida	species
2.0	Human	220664.0		GCF_000012265.1	637000220.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Plants	Unclassified	Rhizoplane	Gram-	Aerobe	0.0	Motile	0.0	0.0	7074893.0	6257.0	4478756.0	63.0	6142.0	98.16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/265/GCF_000012265.1_ASM1226v1	s__Aquipseudomonas_protegens.json	220664.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas protegens		Pseudomonas fluorescens Pf-5 (220664.5)	220664.5		s__Aquipseudomonas_protegens	species
1.0	Human	1211112.0	GCF_000282975.1	GCF_000282975.1	2517487005.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Engineered	Wastewater	Unclassified	Activated Sludge	Gram-	Aerobe	0.0	0	0.0	0.0	5235696.0	4936.0	2953121.0	56.0	4818.0	97.61	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/282/975/GCF_000282975.1_ASM28297v1	s__Aquipseudomonas_psychrophila_A.json	1211112.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas psychrophila_A		Pseudomonas psychrophila HA-4 (1211112.3)	1211112.3	0.0	s__Aquipseudomonas_psychrophila_A	species
1.0	Human	1211579.0	NC_021505	GCF_000412675.1	2554235365.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	0	0	0	0	Gram-	Aerobe	0.0	0	0.0	0.0	6156701.0	5544.0	3837520.0	62.0	5449.0	98.29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/675/GCF_000412675.1_ASM41267v1	s__Aquipseudomonas_putida.json	1211579.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas putida	0.0	Pseudomonas putida NBRC 14164 (1211579.3)	1211579.3	0.0	s__Aquipseudomonas_putida	species
2.0	Human	76869.0		GCF_000019125.1	641522645.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Aquatic	Unclassified	Freshwater	Gram-	Aerobe		Motile	0.0	0.0	6078430.0	5515.0	3765116.0	62.0	5417.0	98.22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/125/GCF_000019125.1_ASM1912v1	s__Aquipseudomonas_putida_P.json	76869.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Aquipseudomonas	s__Aquipseudomonas putida_P		Pseudomonas putida GB-1 (76869.5)	76869.5		s__Aquipseudomonas_putida_P	species
0.0	Human	59196.0		GCF_000168295.1	2562617066.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Host-associated	Insecta	Unclassified	Unclassified	Gram-	Facultative	0.0	Nonmotile	0.0	0.0	1581239.0	1460.0	598773.0	38.0	1410.0	96.58	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/295/GCF_000168295.1_ASM16829v1	s__Aquirickettsiella_grylli.json	59196.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquirickettsiella	s__Aquirickettsiella grylli		Does not have a strain ID			s__Aquirickettsiella_grylli	species
0.0	Human	1522311.0		GCF_000826065.2	2636415402.0	PMID:25567229	Literature research	0.0	0.0	Yes	0.0	0	0	0	0	Gram+	Facultative	0.0	0	0.0	0.0	3211248.0	3119.0	2177721.0	68.0	3057.0	98.01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/826/065/GCF_000826065.2_Tessaracoccus_massiliensis_SIT6	s__Arachnia_massiliensis_A.json	1522311.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Propionibacteriaceae	g__Arachnia	s__Arachnia massiliensis_A	0.0			0.0	s__Arachnia_massiliensis_A	species
2.0	Human	767029.0		GCF_000277715.1	2836836789.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes		Host-associated	Human	Oral	Digestive system	Gram+	Anaerobe	0.0	Nonmotile		0.0	3449360.0	3175.0	2278669.0	66.0	3099.0	97.61	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/715/GCF_000277715.1_ASM27771v1	s__Arachnia_propionica.json	767029.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Propionibacteriaceae	g__Arachnia	s__Arachnia propionica		Propionibacterium propionicum F0230a (767029.3)	767029.3		s__Arachnia_propionica	species
2.0	Human	644284.0		GCF_000092365.1	646564505.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile			1986154.0	1885.0	1055308.0	53.0	1821.0	96.6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/365/GCF_000092365.1_ASM9236v1	s__Arcanobacterium_haemolyticum.json	644284.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Arcanobacterium	s__Arcanobacterium haemolyticum		Arcanobacterium haemolyticum DSM 20595 (644284.3)	644284.3		s__Arcanobacterium_haemolyticum	species
0.0	Human	872965.0	GCF_001293545.1	GCF_001293545.1	2651869644.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	0	0	0	0	Gram-	Facultative	0.0	0	0.0	0.0	3559695.0	3081.0	2120284.0	60.0	3026.0	98.21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/293/545/GCF_001293545.1_ASM129354v1	s__Ardenticatena_maritima.json	872965.0	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Ardenticatenales	f__Ardenticatenaceae	g__Ardenticatena	s__Ardenticatena maritima	0.0			0.0	s__Ardenticatena_maritima	species
0.0	Human	1121019.0	GCF_000014025.1	GCF_000430705.1	2524023227.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Unclassified	Unclassified	Unclassified	Gram+	Obligate aerobe	0.0	Nonmotile	0.0	0.0	4585800.0	4516.0	2915644.0	64.0	4452.0	98.58	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/430/705/GCF_000430705.1_ASM43070v1	s__Arthrobacter_C_castelli.json	1121019.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Micrococcaceae	g__Arthrobacter_C	s__Arthrobacter_C castelli					s__Arthrobacter_C_castelli	species
2.0	Human	1115512.0	GCF_000191665.1	GCF_000248015.1	2514752030.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes		Host-associated	Human	Unclassified	Skin	Gram-	Facultative	0.0	Motile	0.0	0.0	4495280.0	4229.0	2430901.0	54.0	4160.0	98.37	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/248/015/GCF_000248015.1_ASM24801v2	s__Atlantibacter_hermannii.json	1115512.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Atlantibacter	s__Atlantibacter hermannii		Escherichia hermannii NBRC 105704 (1115512.3)	1115512.3		s__Atlantibacter_hermannii	species
2.0	Human	997872.0		GCF_000364325.1	2531839302.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Unclassified	Gram+	Anaerobe	0.0	0	0.0	0.0	1706361.0	1590.0	835149.0	49.0	1539.0	96.79	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/364/325/GCF_000364325.1_Atop_minu_V1	s__Atopobium_minutum.json	997872.0	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Atopobium	s__Atopobium minutum		Atopobium minutum 10063974 (997872.3)	997872.3	0.0	s__Atopobium_minutum	species
0.0	Human	678932.0	GCF_003703835.1	GCF_003703835.1	2831686037.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Unclassified	Gram+	0	0.0	0	0.0	0.0	2589795.0	2550.0	1536725.0	59.0	2478.0	97.18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/703/835/GCF_003703835.1_ASM370383v1	s__Auritidibacter_ignavus.json	678932.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Micrococcaceae	g__Auritidibacter	s__Auritidibacter ignavus	0.0			0.0	s__Auritidibacter_ignavus	species
0.0	Human	640081.0		GCF_000236665.1	2508501046.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram-	Facultative	0.0	Nonmotile	0.0	0.0	3806980.0	3539.0	2488533.0	65.0	3474.0	98.16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/665/GCF_000236665.1_ASM23666v1	s__Azospira_oryzae.json	640081.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azospira	s__Azospira oryzae		Dechlorosoma suillum PS (640081.3)	640081.3		s__Azospira_oryzae	species
0.0	Human	1178544.0		GCF_000691145.1	2576861487.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Air	Unclassified	Unclassified	Gram+	Aerobe	0.0	Motile	0.0	0.0	3678935.0	3800.0	1518032.0	41.0	3745.0	98.55	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/145/GCF_000691145.1_ASM69114v1	s__Bacillus_altitudinis.json	1178544.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus altitudinis				0.0	s__Bacillus_altitudinis	species
	Human							0.0	0.0	Yes	0.0					Gram+	Obligate aerobe	0.0	Motile	0.0	0.0				46.0				s__Bacillus_amyloliquefaciens.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus amyloliquefaciens					s__Bacillus_amyloliquefaciens	species
	Human							0.0	0.0	Yes	0.0					Gram+	Aerobe	0.0		0.0	0.0				43.0				s__Bacillus_atrophaeus.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus atrophaeus					s__Bacillus_atrophaeus	species
1.0	Human	279010.0	NZ_CTDX01000001	GCF_000008425.1		PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0							Gram+	Facultative anaerobe	0.0	0	0.0	0.0							ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/425/GCF_000008425.1_ASM842v1	s__Bacillus_licheniformis.json	279010.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus licheniformis	0.0	Bacillus licheniformis ATCC 14580 (279010.13)	279010.13	0.0	s__Bacillus_licheniformis	species
1.0	Human	1051501.0		GCF_000245335.1	2545555827.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Aerobe	0.0	0	0.0	0.0	3957021.0	4214.0	1730089.0	44.0	4079.0	96.8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/335/GCF_000245335.1_ASM24533v1	s__Bacillus_mojavensis.json	1051501.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus mojavensis		Bacillus mojavensis RO-H-1 (1051501.3)	1051501.3	0.0	s__Bacillus_mojavensis	species
0.0	Human	766760.0	NC_021362	GCF_000408885.1	2551306715.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	0	0	0	0	Gram+	Facultative	0.0	0	0.0	0.0	4376305.0	4318.0	2009716.0	46.0	4225.0	97.85	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/408/885/GCF_000408885.1_ASM40888v1	s__Bacillus_paralicheniformis.json	766760.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus paralicheniformis					s__Bacillus_paralicheniformis	species
2.0	Human	536229.0		GCF_000172815.1	642791616.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	0	0	0	0	Gram+	Aerobe	0.0	Motile	0.0	0.0	3833998.0	3972.0	1597491.0	42.0	3899.0	98.16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/172/815/GCF_000172815.1_ASM17281v1	s__Bacillus_pumilus.json	536229.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus pumilus		Bacillus pumilus ATCC 7061 (536229.4)	536229.4		s__Bacillus_pumilus	species
1.0	Human	315750.0	GCF_000225935.1	GCF_000017885.4	640753007.0	Strains of species found in the human gut (PMID:24861948) present in KBase	Initial strain selection	0.0	0.0	Yes	0.0	Engineered	Built environment	Unclassified	Unclassified	Gram+	Aerobe		Motile	0.0	0.0	3704465.0	3823.0	1529459.0	41.0	3729.0	97.54	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/885/GCF_000017885.4_ASM1788v4	s__Bacillus_pumilus_O.json	315750.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus pumilus_O		Bacillus pumilus SAFR-032 (315750.8)	315750.8		s__Bacillus_pumilus_O	species
2.0	Human	1274524.0		GCF_000342105.1	2545824693.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Engineered	Food production	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	0	0.0	0.0	4647754.0	4742.0	2101655.0	45.0	4659.0	98.25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/105/GCF_000342105.1_Draft_Genome_Sequence_of_Bacillus_sonorensis_L12	s__Bacillus_sonorensis.json	1274524.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus sonorensis	0.0	Bacillus sonorensis L12 (1274524.3)	1274524.3	0.0	s__Bacillus_sonorensis	species
	Human							0.0	0.0	Yes	0.0					Gram+	Facultative anaerobe	0.0	Motile	0.0	0.0				44.0				s__Bacillus_spizizenii.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus spizizenii					s__Bacillus_spizizenii	species
2.0	Human	1051503.0		GCF_000245035.1	2548876769.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Environmental	Terrestrial	Unclassified	Soil	Gram+	Facultative anaerobe	0.0	Motile	0.0	0.0	3974551.0	4143.0	1732826.0	44.0	3995.0	96.43	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/035/GCF_000245035.1_ASM24503v2	s__Bacillus_spizizenii_A.json	1051503.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus spizizenii_A	0.0	Bacillus subtilis subsp. spizizenii DV1-B-1 (1051503.3)	1051503.3		s__Bacillus_spizizenii_A	species
	Human							0.0	0.0	Yes	0.0					Gram+	Facultative anaerobe	0.0		0.0	0.0								s__Bacillus_subtilis.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus subtilis					s__Bacillus_subtilis	species
2.0	Human	1051502.0		GCF_000245315.1	2547132131.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Aerobe	0.0	Motile	0.0	0.0	3871829.0	4257.0	1694340.0	44.0	4089.0	96.05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/315/GCF_000245315.1_ASM24531v1	s__Bacillus_vallismortis.json	1051502.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus vallismortis		Bacillus vallismortis DV1-F-3 (1051502.3)	1051502.3		s__Bacillus_vallismortis	species
	Human							0.0	0.0	Yes	0.0					Gram+		0.0	0	0.0	0.0								s__Bacillus_velezensis.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus velezensis		Bacillus amyloliquefaciens FZB42 (326423.5)	326423.5		s__Bacillus_velezensis	species
	Human						Initial strain selection	0.0	0.0	Yes						Gram+	Facultative anaerobe	0.0			0.0								s__Bacillus_A_anthracis.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A anthracis					s__Bacillus_A_anthracis	species
	Human							0.0	0.0	Yes						Gram+		0.0			0.0				35.0				s__Bacillus_A_cereus.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A cereus					s__Bacillus_A_cereus	species
2.0	Human					Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Facultative anaerobe	0.0	0	0.0	0.0				35.0				s__Bacillus_A_cereus_K.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A cereus_K				0.0	s__Bacillus_A_cereus_K	species
1.0	Human	526986.0	NZ_CM000733	GCF_000161255.1	643886026.0	PMID:31275260	Literature research	0.0	0.0	Yes		Environmental	Terrestrial	Unclassified	Soil	Gram+	Facultative anaerobe	0.0	Motile	0.0	0.0	4894304.0	4827.0	1797684.0	37.0	4750.0	98.4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/161/255/GCF_000161255.1_ASM16125v1	s__Bacillus_A_cereus_S.json	526986.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A cereus_S		Bacillus cereus Rock3-44 (526986.3)	526986.3		s__Bacillus_A_cereus_S	species
2.0	Human					Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0					Gram+	Facultative anaerobe	0.0	0	0.0	0.0				35.0				s__Bacillus_A_cereus_U.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A cereus_U	0.0			0.0	s__Bacillus_A_cereus_U	species
2.0	Human	315749.0	GCF_000398945.1	GCF_000017425.1	640753006.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Plants	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Motile	0.0	0.0	4094159.0	4250.0	1468452.0	36.0	4015.0	94.47	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/425/GCF_000017425.1_ASM1742v1	s__Bacillus_A_cytotoxicus.json	315749.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A cytotoxicus		Bacillus cereus subsp. cytotoxis NVH 391-98 (315749.4)	315749.4		s__Bacillus_A_cytotoxicus	species
2.0	Human	1053195.0	GCF_000293565.1	GCF_000291355.1	2537562001.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	0	0	0	0	Gram+	Facultative anaerobe	0.0	0	0.0	0.0	5100477.0	5271.0	1811332.0	36.0	5147.0	97.65	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/291/355/GCF_000291355.1_Baci_cere_BAG6X1-2_V1	s__Bacillus_A_hominis.json	1053195.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A hominis	0.0	Bacillus cereus BAG6X1-2 (1053195.3)	1053195.3	0.0	s__Bacillus_A_hominis	species
2.0	Human	526968.0	GCF_000013065.1	GCF_000160995.1	643886032.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Animal	Unclassified	Circulatory system	Gram+	Facultative anaerobe	0.0	Motile		0.0	5563553.0	5675.0	1967087.0	35.0	5587.0	98.45	https://www.ncbi.nlm.nih.gov/assembly/GCF_000160995.1/	s__Bacillus_A_luti.json	526968.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A luti		Bacillus cereus R309803 (526968.3)	526968.3		s__Bacillus_A_luti	species
